Date,Close
2012-11-08,24.67
2012-11-09,24.549999
2012-11-12,24.530001
2012-11-13,24.42
2012-11-14,24.35
2012-11-15,24.040001
2012-11-16,24.18
2012-11-19,24.18
2012-11-20,24.370001
2012-11-21,24.370001
2012-11-22,24.530001
2012-11-23,24.530001
2012-11-26,24.58
2012-11-27,24.52
2012-11-28,24.440001
2012-11-29,24.440001
2012-11-30,24.51
2012-12-03,24.65
2012-12-04,24.620001
2012-12-05,24.620001
2012-12-06,25.049999
2012-12-07,25.049999
2012-12-10,25.190001
2012-12-11,25.18
2012-12-12,25.18
2012-12-13,25.48
2012-12-14,25.360001
2012-12-17,25.360001
2012-12-18,25.469999
2012-12-19,25.41
2012-12-20,25.41
2012-12-21,25.450001
2012-12-24,25.450001
2012-12-27,25.389999
2012-12-28,25.49
2012-12-31,25.540001
2013-01-02,25.6
2013-01-03,25.25
2013-01-04,25.370001
2013-01-07,25.43
2013-01-08,25.4
2013-01-09,25.469999
2013-01-10,25.450001
2013-01-11,25.440001
2013-01-14,25.48
2013-01-15,25.549999
2013-01-16,25.690001
2013-01-17,25.629999
2013-01-18,25.66
2013-01-21,25.74
2013-01-22,25.77
2013-01-23,25.76
2013-01-24,25.91
2013-01-25,25.9
2013-01-28,25.799999
2013-01-29,25.700001
2013-01-30,25.719999
2013-01-31,25.620001
2013-02-01,25.77
2013-02-04,25.879999
2013-02-05,25.83
2013-02-06,25.85
2013-02-07,25.870001
2013-02-08,25.780001
2013-02-11,25.860001
2013-02-12,25.889999
2013-02-13,25.940001
2013-02-14,25.959999
2013-02-15,25.870001
2013-02-19,25.98
2013-02-20,25.92
2013-02-21,25.92
2013-02-22,26.030001
2013-02-25,25.93
2013-02-26,25.799999
2013-02-27,25.860001
2013-02-28,26.02
2013-03-01,26.030001
2013-03-04,26.02
2013-03-05,26.02
2013-03-06,26
2013-03-07,25.860001
2013-03-08,25.940001
2013-03-11,26.040001
2013-03-12,26
2013-03-13,25.91
2013-03-14,25.950001
2013-03-15,26.01
2013-03-18,25.879999
2013-03-19,25.76
2013-03-20,25.889999
2013-03-21,25.870001
2013-03-22,25.809999
2013-03-25,25.82
2013-03-26,25.870001
2013-03-27,25.85
2013-03-28,25.959999
2013-04-01,25.98
2013-04-02,26.049999
2013-04-03,26.049999
2013-04-04,26
2013-04-05,26.040001
2013-04-08,26.309999
2013-04-09,26.43
2013-04-10,26.4
2013-04-11,26.34
2013-04-12,26.280001
2013-04-15,26.1
2013-04-16,26.26
2013-04-17,26.1
2013-04-18,26.190001
2013-04-19,26.309999
2013-04-22,26.450001
2013-04-23,26.67
2013-04-24,26.77
2013-04-25,26.82
2013-04-26,26.74
2013-04-29,26.780001
2013-04-30,26.870001
2013-05-01,26.85
2013-05-02,26.950001
2013-05-03,27.02
2013-05-06,27.01
2013-05-07,27.07
2013-05-08,27
2013-05-09,26.889999
2013-05-10,26.82
2013-05-13,26.879999
2013-05-14,27.049999
2013-05-15,26.950001
2013-05-16,26.950001
2013-05-17,26.92
2013-05-21,27.049999
2013-05-22,26.860001
2013-05-23,26.68
2013-05-24,26.66
2013-05-27,26.75
2013-05-28,26.67
2013-05-29,26.02
2013-05-30,25.780001
2013-05-31,25.719999
2013-06-03,25.59
2013-06-04,25.379999
2013-06-05,25.059999
2013-06-06,24.879999
2013-06-07,25.17
2013-06-10,24.99
2013-06-11,24.48
2013-06-12,24.18
2013-06-13,24.4
2013-06-14,24.559999
2013-06-17,24.73
2013-06-18,24.790001
2013-06-19,24.530001
2013-06-20,23.6
2013-06-21,23.540001
2013-06-24,23.25
2013-06-25,23.860001
2013-06-26,23.82
2013-06-27,24.129999
2013-06-28,24.190001
2013-07-02,24.41
2013-07-03,24.25
2013-07-04,24.25
2013-07-05,23.799999
2013-07-08,23.93
2013-07-09,23.959999
2013-07-10,23.9
2013-07-11,24.35
2013-07-12,24.360001
2013-07-15,24.42
2013-07-16,24.33
2013-07-17,24.4
2013-07-18,24.27
2013-07-19,24.370001
2013-07-22,24.200001
2013-07-23,24.15
2013-07-24,23.790001
2013-07-25,23.780001
2013-07-26,23.780001
2013-07-29,23.76
2013-07-30,23.870001
2013-07-31,23.709999
2013-08-01,23.440001
2013-08-02,23.43
2013-08-06,23.370001
2013-08-07,23.32
2013-08-08,23.440001
2013-08-09,23.65
2013-08-12,23.540001
2013-08-13,23.43
2013-08-14,23.190001
2013-08-15,23.07
2013-08-16,23.18
2013-08-19,23.01
2013-08-20,23.309999
2013-08-21,23.07
2013-08-22,23
2013-08-23,23.209999
2013-08-26,23
2013-08-27,22.969999
2013-08-28,22.959999
2013-08-29,22.99
2013-08-30,22.99
2013-09-03,22.98
2013-09-04,23.1
2013-09-05,23.07
2013-09-06,23.02
2013-09-09,23.08
2013-09-10,23.25
2013-09-11,23.280001
2013-09-12,23.26
2013-09-13,23.25
2013-09-16,23.52
2013-09-17,23.49
2013-09-18,23.959999
2013-09-19,24.09
2013-09-20,23.66
2013-09-23,23.610001
2013-09-24,23.76
2013-09-25,23.559999
2013-09-26,23.6
2013-09-27,23.6
2013-09-30,23.969999
2013-10-01,23.98
2013-10-02,23.91
2013-10-03,23.700001
2013-10-04,23.65
2013-10-07,23.82
2013-10-08,23.67
2013-10-09,23.84
2013-10-10,23.83
2013-10-11,23.790001
2013-10-15,23.9
2013-10-16,24
2013-10-17,24.23
2013-10-18,24.629999
2013-10-21,24.48
2013-10-22,24.6
2013-10-23,24.639999
2013-10-24,24.719999
2013-10-25,24.700001
2013-10-28,24.74
2013-10-29,24.690001
2013-10-30,24.5
2013-10-31,24.610001
2013-11-01,24.74
2013-11-04,24.58
2013-11-05,24.43
2013-11-06,24.219999
2013-11-07,24.120001
2013-11-08,23.879999
2013-11-11,23.9
2013-11-12,23.9
2013-11-13,23.93
2013-11-14,24.16
2013-11-15,24.209999
2013-11-18,24.360001
2013-11-19,24.379999
2013-11-20,24.299999
2013-11-21,24.32
2013-11-22,24.309999
2013-11-25,24.34
2013-11-26,24.15
2013-11-27,24.200001
2013-11-28,24.309999
2013-11-29,24.33
2013-12-02,24.1
2013-12-03,23.85
2013-12-04,23.91
2013-12-05,23.889999
2013-12-06,24.120001
2013-12-09,24.200001
2013-12-10,24.200001
2013-12-11,24.08
2013-12-12,23.940001
2013-12-13,24.040001
2013-12-16,24
2013-12-17,23.91
2013-12-18,24.43
2013-12-19,24.440001
2013-12-20,24.459999
2013-12-23,24.25
2013-12-24,24.25
2013-12-27,24.35
2013-12-30,24.49
2013-12-31,24.620001
