Date,Close/Last
04/01/2021,209.28
03/31/2021,206.69
03/30/2021,205.44
03/29/2021,205.5
03/26/2021,206.47
03/25/2021,203.15
03/24/2021,202.33
03/23/2021,204.02
03/22/2021,206.37
03/19/2021,205.26
03/18/2021,205
03/17/2021,208.8
03/16/2021,208.01
03/15/2021,208.85
03/12/2021,207.4
03/11/2021,206.99
03/10/2021,204.32
03/09/2021,202.87
03/08/2021,199.77
03/05/2021,200.75
03/04/2021,197.19
03/03/2021,200.36
03/02/2021,203.29
03/01/2021,205.22
02/26/2021,200.08
02/25/2021,200.88
02/24/2021,206.27
02/23/2021,203.98
02/22/2021,204.01
02/19/2021,205.97
02/18/2021,205.5
02/17/2021,206.69
02/16/2021,207.12
02/12/2021,207.49
02/11/2021,206.42
02/10/2021,205.93
02/09/2021,206.02
02/08/2021,205.94
02/05/2021,204.11
02/04/2021,202.97
02/03/2021,200.43
02/02/2021,200.13
02/01/2021,197.3
01/29/2021,193.99
01/28/2021,197.45
01/27/2021,195.91
01/26/2021,200.73
01/25/2021,201.46
01/22/2021,200.89
01/21/2021,201.22
01/20/2021,201.37
01/19/2021,198.86
01/15/2021,197.06
01/14/2021,198.79
01/13/2021,198.98
01/12/2021,198.76
01/11/2021,198.06
01/08/2021,199.25
01/07/2021,198.29
01/06/2021,195.16
01/05/2021,193.42
01/04/2021,191.87
12/31/2020,194.64
12/30/2020,193.75
12/29/2020,193.23
12/28/2020,194.04
12/24/2020,192.82
12/23/2020,193.28
12/22/2020,192.95
12/21/2020,192.91
12/18/2020,193.47
12/17/2020,194.02
12/16/2020,192.51
12/15/2020,192.24
12/14/2020,189.64
12/11/2020,190.18
12/10/2020,190.52
12/09/2020,190.24
12/08/2020,192.13
12/07/2020,191.3
12/04/2020,191.51
12/03/2020,189.61
12/02/2020,189.23
12/01/2020,189.07
11/30/2020,186.7
11/27/2020,188.18
11/25/2020,187.52
11/24/2020,187.59
11/23/2020,184.73
11/20/2020,183.23
11/19/2020,184.2
11/18/2020,183.18
11/17/2020,185.14
11/16/2020,185.56
11/13/2020,183.32
11/12/2020,180.76
11/11/2020,182.56
11/10/2020,181.09
11/09/2020,181.39
11/06/2020,179.26
11/05/2020,179.35
11/04/2020,175.72
11/03/2020,171.97
11/02/2020,168.73
10/30/2020,166.99
10/29/2020,168.78
10/28/2020,167.2
10/27/2020,172.93
10/26/2020,173.63
10/23/2020,176.84
10/22/2020,176.26
10/21/2020,175.02
10/20/2020,175.62
10/19/2020,175.01
10/16/2020,177.55
10/15/2020,177.87
10/14/2020,177.81
10/13/2020,179
10/12/2020,179.95
10/09/2020,177.32
10/08/2020,175.84
10/07/2020,174.31
10/06/2020,171.32
10/05/2020,173.46
10/02/2020,170.39
10/01/2020,171.73
09/30/2020,170.31
09/29/2020,169.04
09/28/2020,169.99
09/25/2020,166.96
09/24/2020,164.99
09/23/2020,164.64
09/22/2020,168.71
09/21/2020,167.05
09/18/2020,169.09
09/17/2020,170.75
09/16/2020,172.17
09/15/2020,172.74
09/14/2020,171.76
09/11/2020,169.12
09/10/2020,169.06
09/09/2020,171.88
09/08/2020,168.58
09/04/2020,173.45
09/03/2020,174.94
09/02/2020,181.24
09/01/2020,178.85
08/31/2020,177.28
08/28/2020,177.68
08/27/2020,176.45
08/26/2020,176.03
08/25/2020,174.45
08/24/2020,173.87
08/21/2020,172.22
08/20/2020,171.79
08/19/2020,171.3
08/18/2020,171.97
08/17/2020,171.71
08/14/2020,170.98
08/13/2020,171.03
08/12/2020,171.16
08/11/2020,168.9
08/10/2020,170.27
08/07/2020,169.8
08/06/2020,169.66
08/05/2020,168.84
08/04/2020,167.62
08/03/2020,166.96
07/31/2020,165.52
07/30/2020,164.68
07/29/2020,165.05
07/28/2020,162.89
07/27/2020,164.09
07/24/2020,162.69
07/23/2020,163.96
07/22/2020,165.77
07/21/2020,164.91
07/20/2020,164.44
07/17/2020,163.19
07/16/2020,162.57
07/15/2020,163.3
07/14/2020,161.3
07/13/2020,159.21
07/10/2020,160.95
07/09/2020,159.24
07/08/2020,160.23
07/07/2020,158.93
07/06/2020,160.56
07/02/2020,158.07
07/01/2020,157.44
06/30/2020,156.53
06/29/2020,154.25
06/26/2020,152.02
06/25/2020,155.64
06/24/2020,154.48
06/23/2020,158.79
06/22/2020,158.17
06/19/2020,157.08
06/18/2020,157.97
06/17/2020,157.84
06/16/2020,158.61
06/15/2020,155.62
06/12/2020,153.97
06/11/2020,151.87
06/10/2020,161.39
06/09/2020,162.6
06/08/2020,164.1
06/05/2020,161.9
06/04/2020,157.85
06/03/2020,158.35
06/02/2020,155.92
06/01/2020,154.75
05/29/2020,153.71
05/28/2020,153.2
05/27/2020,153.73
05/26/2020,151.34
05/22/2020,149.26
05/21/2020,148.84
05/20/2020,149.74
05/19/2020,147.02
05/18/2020,148.6
05/15/2020,143.83
05/14/2020,142.97
05/13/2020,141.45
05/12/2020,144.35
05/11/2020,147.49
05/08/2020,147.47
05/07/2020,144.75
05/06/2020,142.88
05/05/2020,143.67
05/04/2020,142.35
05/01/2020,141.81
04/30/2020,145.84
04/29/2020,147.76
04/28/2020,143.69
04/27/2020,144.14
04/24/2020,141.63
04/23/2020,139.55
04/22/2020,139.53
04/21/2020,136.45
04/20/2020,140.82
04/17/2020,143.14
04/16/2020,139.2
04/15/2020,138.55
04/14/2020,141.88
04/13/2020,137.7
04/09/2020,139.36
04/08/2020,136.8
04/07/2020,132.16
04/06/2020,132.01
04/03/2020,123.38
04/02/2020,125.52
04/01/2020,122.96
03/31/2020,128.91
03/30/2020,130.78
03/27/2020,126.93
03/26/2020,131.11
03/25/2020,124.22
03/24/2020,122.53
03/23/2020,111.91
03/20/2020,115.19
03/19/2020,120.09
03/18/2020,119.21
03/17/2020,126.5
03/16/2020,120.46
03/13/2020,135.93
03/12/2020,124.59
03/11/2020,138.01
03/10/2020,145.37
03/09/2020,138.5
03/06/2020,150.59
03/05/2020,153.44
03/04/2020,158.73
03/03/2020,152.63
03/02/2020,156.67
02/28/2020,150.44
02/27/2020,151.46
02/26/2020,158.4
02/25/2020,159.28
02/24/2020,164.3
02/21/2020,169.89
02/20/2020,171.65
02/19/2020,172.17
02/18/2020,171.3
02/14/2020,171.7
02/13/2020,171.42
02/12/2020,171.49
02/11/2020,170.42
02/10/2020,169.95
02/07/2020,168.71
02/06/2020,169.68
02/05/2020,169.21
02/04/2020,167.56
02/03/2020,164.96
01/31/2020,163.52
01/30/2020,166.46
01/29/2020,166.06
01/28/2020,166.17
01/27/2020,164.58
01/24/2020,167.09
01/23/2020,168.69
01/22/2020,168.5
01/21/2020,168.4
01/17/2020,168.76
01/16/2020,168.34
01/15/2020,166.91
01/14/2020,166.5
01/13/2020,166.59
01/10/2020,165.46
01/09/2020,165.94
01/08/2020,164.91
01/07/2020,164.1
01/06/2020,164.49
01/03/2020,163.93
01/02/2020,164.98
12/31/2019,163.62
12/30/2019,163.19
12/27/2019,164.08
12/26/2019,164.23
12/24/2019,163.44
12/23/2019,164.29
12/20/2019,164.19
12/19/2019,163.35
12/18/2019,162.64
12/17/2019,162.57
12/16/2019,162.51
12/13/2019,161.33
12/12/2019,161.33
12/11/2019,160.02
12/10/2019,159.64
12/09/2019,159.78
12/06/2019,160.29
12/05/2019,158.88
12/04/2019,158.65
12/03/2019,157.63
12/02/2019,158.57
11/29/2019,160.02
11/27/2019,160.74
11/26/2019,159.98
11/25/2019,159.64
11/22/2019,158.14
11/21/2019,157.79
11/20/2019,158.19
11/19/2019,158.69
11/18/2019,158.64
11/15/2019,158.55
11/14/2019,157.35
11/13/2019,157.19
11/12/2019,157.12
11/11/2019,156.85
11/08/2019,157.16
11/07/2019,156.72
11/06/2019,156.19
11/05/2019,156.26
11/04/2019,156.4
11/01/2019,155.83
10/31/2019,154.18
10/30/2019,154.72
10/29/2019,154.35
10/28/2019,154.38
10/25/2019,153.45
10/24/2019,152.84
10/23/2019,152.42
10/22/2019,152.11
10/21/2019,152.57
10/18/2019,151.58
10/17/2019,152.19
10/16/2019,151.69
10/15/2019,151.97
10/14/2019,150.49
10/11/2019,150.63
10/10/2019,149.03
10/09/2019,148.08
10/08/2019,146.73
10/07/2019,149.14
10/04/2019,149.73
10/03/2019,147.8
10/02/2019,146.61
10/01/2019,149.03
09/30/2019,151
09/27/2019,150.3
09/26/2019,151.2
09/25/2019,151.66
09/24/2019,150.71
09/23/2019,152.12
09/20/2019,152.04
09/19/2019,152.71
09/18/2019,152.81
09/17/2019,152.83
09/16/2019,152.46
09/13/2019,153.47
09/12/2019,153.62
09/11/2019,153.16
09/10/2019,151.92
09/09/2019,151.77
09/06/2019,151.68
09/05/2019,151.65
09/04/2019,149.65
09/03/2019,148.07
08/30/2019,149.04
08/29/2019,149.09
08/28/2019,147.14
08/27/2019,146.1
08/26/2019,146.78
08/23/2019,145.31
08/22/2019,149.07
08/21/2019,149.2
08/20/2019,147.95
08/19/2019,149.09
08/16/2019,147.34
08/15/2019,145.14
08/14/2019,144.87
08/13/2019,149.18
08/12/2019,147.08
08/09/2019,148.92
08/08/2019,149.99
08/07/2019,147.19
08/06/2019,147.03
08/05/2019,145.14
08/02/2019,149.58
08/01/2019,150.8
07/31/2019,152.21
07/30/2019,153.89
07/29/2019,154.04
07/26/2019,154.41
07/25/2019,153.3
07/24/2019,154.12
07/23/2019,153.18
07/22/2019,152.16
07/19/2019,151.8
07/18/2019,152.67
07/17/2019,152.11
07/16/2019,153.12
07/15/2019,153.51
07/12/2019,153.61
07/11/2019,152.83
07/10/2019,152.62
07/09/2019,152
07/08/2019,151.73
07/05/2019,152.55
07/03/2019,152.64
07/02/2019,151.5
07/01/2019,151.15
06/28/2019,150.09
06/27/2019,149.05
06/26/2019,148.16
06/25/2019,148.44
06/24/2019,149.86
06/21/2019,150.7
06/20/2019,150.68
06/19/2019,149.31
06/18/2019,148.8
06/17/2019,147.19
06/14/2019,147.63
06/13/2019,147.95
06/12/2019,147.27
06/11/2019,147.47
06/10/2019,147.61
06/07/2019,146.79
06/06/2019,145.47
06/05/2019,144.66
06/04/2019,143.56
06/03/2019,140.41
05/31/2019,140.69
05/30/2019,142.61
05/29/2019,142.33
05/28/2019,143.31
05/24/2019,144.58
05/23/2019,144.23
05/22/2019,146.09
05/21/2019,146.62
05/20/2019,145.2
05/17/2019,146.24
05/16/2019,147.28
05/15/2019,145.96
05/14/2019,145.1
05/13/2019,143.8
05/10/2019,147.53
05/09/2019,146.85
05/08/2019,147.32
05/07/2019,147.56
05/06/2019,150.15
05/03/2019,150.63
05/02/2019,149.02
05/01/2019,149.27
04/30/2019,150.39
04/29/2019,150.38
04/26/2019,150.16
04/25/2019,149.35
04/24/2019,149.6
04/23/2019,149.8
04/22/2019,148.31
04/18/2019,148.27
04/17/2019,148.05
04/16/2019,148.6
04/15/2019,148.56
04/12/2019,148.68
04/11/2019,147.69
04/10/2019,147.7
04/09/2019,147.02
04/08/2019,147.91
04/05/2019,147.78
04/04/2019,147.04
04/03/2019,146.73
04/02/2019,146.38
04/01/2019,146.39
03/29/2019,144.71
03/28/2019,143.76
03/27/2019,143.13
03/26/2019,143.79
03/25/2019,142.69
03/22/2019,143.56
03/21/2019,146.62
03/20/2019,144.92
03/19/2019,145.52
03/18/2019,145.55
03/15/2019,145.01
03/14/2019,144.34
03/13/2019,144.46
03/12/2019,143.54
03/11/2019,143.06
03/08/2019,140.99
03/07/2019,141.28
03/06/2019,142.39
03/05/2019,143.48
03/04/2019,143.75
03/01/2019,144.42
02/28/2019,143.46
02/27/2019,143.76
02/26/2019,143.71
02/25/2019,143.98
02/22/2019,143.77
02/21/2019,142.83
02/20/2019,143.32
02/19/2019,143.02
02/15/2019,142.74
02/14/2019,141.19
02/13/2019,141.44
02/12/2019,141
02/11/2019,139.26
02/08/2019,138.97
02/07/2019,138.83
02/06/2019,140.16
02/05/2019,140.3
02/04/2019,139.72
02/01/2019,138.73
01/31/2019,138.53
01/30/2019,137.32
01/29/2019,135.28
01/28/2019,135.47
01/25/2019,136.47
01/24/2019,135.2
01/23/2019,134.92
01/22/2019,134.78
01/18/2019,136.65
01/17/2019,134.9
01/16/2019,133.82
01/15/2019,133.44
01/14/2019,132
01/11/2019,132.84
01/10/2019,132.81
01/09/2019,132.16
01/08/2019,131.54
01/07/2019,130.2
01/04/2019,128.9
01/03/2019,124.77
01/02/2019,127.73
12/31/2018,127.63
12/28/2018,126.43
12/27/2018,126.59
12/26/2018,125.46
12/24/2018,119.7
12/21/2018,123.49
12/20/2018,126.17
12/19/2018,128.24
12/18/2018,130.24
12/17/2018,130.28
12/14/2018,133.12
12/13/2018,135.46
12/12/2018,135.79
12/11/2018,135.02
12/10/2018,135.05
12/07/2018,134.9
12/06/2018,138.16
12/04/2018,138.33
12/03/2018,143
11/30/2018,141.35
11/29/2018,140.34
11/28/2018,140.6
11/27/2018,137.4
11/26/2018,137.23
11/23/2018,135.13
11/21/2018,135.86
11/20/2018,135.2
11/19/2018,137.65
11/16/2018,140.08
11/15/2018,139.78
11/14/2018,138.22
11/13/2018,139.24
11/12/2018,139.44
11/09/2018,142.17
11/08/2018,143.64
11/07/2018,143.92
11/06/2018,141.04
11/05/2018,140.24
11/02/2018,139.56
11/01/2018,140.13
10/31/2018,138.56
10/30/2018,137.13
10/29/2018,135.02
10/26/2018,135.77
10/25/2018,138.16
10/24/2018,135.61
10/23/2018,139.96
10/22/2018,140.79
10/19/2018,141.35
10/18/2018,141.72
10/17/2018,143.8
10/16/2018,143.84
10/15/2018,140.74
10/12/2018,141.37
10/11/2018,139.53
10/10/2018,142.57
10/09/2018,147.26
10/08/2018,147.52
10/05/2018,147.63
10/04/2018,148.59
10/03/2018,149.86
10/02/2018,149.66
10/01/2018,149.88
09/28/2018,149.65
09/27/2018,150.3
09/26/2018,149.95
09/25/2018,150.53
09/24/2018,150.61
09/21/2018,151.16
09/20/2018,151.31
09/19/2018,150.15
09/18/2018,150.13
09/17/2018,149.33
09/14/2018,150.28
09/13/2018,150.16
09/12/2018,149.41
09/11/2018,149.4
09/10/2018,148.9
09/07/2018,148.58
09/06/2018,148.92
09/05/2018,149.37
09/04/2018,149.86
08/31/2018,150.07
08/30/2018,150.01
08/29/2018,150.63
08/28/2018,149.84
08/27/2018,149.75
08/24/2018,148.68
08/23/2018,147.76
08/22/2018,148.05
08/21/2018,148
08/20/2018,147.45
08/17/2018,147.17
08/16/2018,146.63
08/15/2018,145.49
08/14/2018,146.65
08/13/2018,145.69
08/10/2018,146.25
08/09/2018,147.17
08/08/2018,147.27
08/07/2018,147.41
08/06/2018,146.93
08/03/2018,146.27
08/02/2018,145.78
08/01/2018,144.92
07/31/2018,145.09
07/30/2018,144.27
07/27/2018,145.22
07/26/2018,146.39
07/25/2018,146.63
07/24/2018,145.39
07/23/2018,145.07
07/20/2018,144.84
07/19/2018,145.1
07/18/2018,145.45
07/17/2018,145.13
07/16/2018,144.47
07/13/2018,144.7
07/12/2018,144.61
07/11/2018,143.43
07/10/2018,144.46
07/09/2018,144.09
07/06/2018,142.79
07/05/2018,141.6
07/03/2018,140.41
07/02/2018,140.77
06/29/2018,140.43
06/28/2018,140.33
06/27/2018,139.46
06/26/2018,140.77
06/25/2018,140.45
06/22/2018,142.45
06/21/2018,142.85
06/20/2018,143.84
06/19/2018,143.51
06/18/2018,143.99
06/15/2018,144.15
06/14/2018,144.29
06/13/2018,143.88
06/12/2018,144.42
06/11/2018,144.12
06/08/2018,143.91
06/07/2018,143.42
06/06/2018,143.63
06/05/2018,142.37
06/04/2018,142.16
06/01/2018,141.5
05/31/2018,140.04
05/30/2018,141.01
05/29/2018,139.21
05/25/2018,140.6
05/24/2018,140.87
05/23/2018,141.1
05/22/2018,140.73
05/21/2018,141.25
05/18/2018,140.2
05/17/2018,140.51
05/16/2018,140.47
05/15/2018,139.79
05/14/2018,140.64
05/11/2018,140.57
05/10/2018,140.29
05/09/2018,139.08
05/08/2018,137.78
05/07/2018,137.73
05/04/2018,137.13
05/03/2018,135.38
05/02/2018,135.75
05/01/2018,136.54
04/30/2018,136.33
04/27/2018,137.33
04/26/2018,137.24
04/25/2018,135.95
04/24/2018,135.8
04/23/2018,137.45
04/20/2018,137.5
04/19/2018,138.6
04/18/2018,139.36
04/17/2018,139.17
04/16/2018,137.72
04/13/2018,136.58
04/12/2018,136.97
04/11/2018,135.87
04/10/2018,136.5
04/09/2018,134.32
04/06/2018,133.87
04/05/2018,136.74
04/04/2018,135.79
04/03/2018,134.28
04/02/2018,132.63
03/29/2018,135.72
03/28/2018,133.88
03/27/2018,134.19
03/26/2018,136.61
03/23/2018,133.1
03/22/2018,135.95
03/21/2018,139.93
03/20/2018,140.05
03/19/2018,139.84
03/16/2018,141.66
03/15/2018,141.42
03/14/2018,141.61
03/13/2018,142.33
03/12/2018,143.22
03/09/2018,143.3
03/08/2018,140.96
03/07/2018,140.43
03/06/2018,140.31
03/05/2018,139.8
03/02/2018,138.24
03/01/2018,137.35
02/28/2018,139
02/27/2018,140.55
02/26/2018,142.34
02/23/2018,140.86
02/22/2018,138.71
02/21/2018,138.62
02/20/2018,139.27
02/16/2018,140.11
02/15/2018,140.05
02/14/2018,138.36
02/13/2018,136.45
02/12/2018,136.02
02/09/2018,134.23
02/08/2018,132.41
02/07/2018,137.35
02/06/2018,137.96
02/05/2018,135.74
02/02/2018,141.3
02/01/2018,144.37
01/31/2018,144.43
01/30/2018,144.38
01/29/2018,145.9
01/26/2018,146.86
01/25/2018,145.34
01/24/2018,145.28
01/23/2018,145.42
01/22/2018,145.06
01/19/2018,143.92
01/18/2018,143.18
01/17/2018,143.43
01/16/2018,142.12
01/12/2018,142.75
01/11/2018,141.92
01/10/2018,140.73
01/09/2018,140.95
01/08/2018,140.69
01/05/2018,140.37
01/04/2018,139.55
01/03/2018,139.02
01/02/2018,138.22
12/29/2017,137.25
12/28/2017,137.76
12/27/2017,137.46
12/26/2017,137.41
12/22/2017,137.52
12/21/2017,137.57
12/20/2017,137.93
12/19/2017,137.94
12/18/2017,138.5
12/15/2017,137.55
12/14/2017,136.33
12/13/2017,136.97
12/12/2017,136.95
12/11/2017,136.8
12/08/2017,136.48
12/07/2017,135.77
12/06/2017,135.23
12/05/2017,135.31
12/04/2017,135.89
12/01/2017,136.07
11/30/2017,136.34
11/29/2017,135.3
11/28/2017,135.3
11/27/2017,133.97
11/24/2017,134.11
11/22/2017,133.8
11/21/2017,133.9
11/20/2017,132.98
11/17/2017,132.64
11/16/2017,132.89
11/15/2017,131.69
11/14/2017,132.37
11/13/2017,132.61
11/10/2017,132.54
11/09/2017,132.52
11/08/2017,133.06
11/07/2017,132.84
11/06/2017,133.07
11/03/2017,132.82
11/02/2017,132.47
11/01/2017,132.44
10/31/2017,132.33
10/30/2017,132.06
10/27/2017,132.64
10/26/2017,131.57
10/25/2017,131.4
10/24/2017,132.09
10/23/2017,131.86
10/20/2017,132.42
10/19/2017,131.71
10/18/2017,131.68
10/17/2017,131.51
10/16/2017,131.45
10/13/2017,131.36
10/12/2017,131.26
10/11/2017,131.42
10/10/2017,131.24
10/09/2017,130.93
10/06/2017,131.19
10/05/2017,131.28
10/04/2017,130.59
10/03/2017,130.46
10/02/2017,130.2
09/29/2017,129.52
09/28/2017,129.1
09/27/2017,128.89
09/26/2017,128.19
09/25/2017,128.16
09/22/2017,128.37
09/21/2017,128.82
09/20/2017,129.18
09/19/2017,128.97
09/18/2017,128.91
09/15/2017,128.6
09/14/2017,128.36
09/13/2017,128.4
09/12/2017,128.34
09/11/2017,127.85
09/08/2017,126.49
09/07/2017,126.58
09/06/2017,126.64
09/05/2017,126.29
09/01/2017,127.27
08/31/2017,126.98
08/30/2017,126.12
08/29/2017,125.46
08/28/2017,125.41
08/25/2017,125.36
08/24/2017,125.06
08/23/2017,125.26
08/22/2017,125.64
08/21/2017,124.39
08/18/2017,124.21
08/17/2017,124.42
08/16/2017,126.43
08/15/2017,126.2
