Date,Close/Last
12/29/2021,$179.38
12/28/2021,$179.29
12/27/2021,$180.33
12/23/2021,$176.28
12/22/2021,$175.64
12/21/2021,$172.99
12/20/2021,$169.75
12/17/2021,$171.14
12/16/2021,$172.26
12/15/2021,$179.30
12/14/2021,$174.33
12/13/2021,$175.74
12/10/2021,$179.45
12/09/2021,$174.56
12/08/2021,$175.08
12/07/2021,$171.18
12/06/2021,$165.32
12/03/2021,$161.84
12/02/2021,$163.76
12/01/2021,$164.77
11/30/2021,$165.30
11/29/2021,$160.24
11/26/2021,$156.81
11/24/2021,$161.94
11/23/2021,$161.41
11/22/2021,$161.02
11/19/2021,$160.55
11/18/2021,$157.87
11/17/2021,$153.49
11/16/2021,$151
11/15/2021,$150
11/12/2021,$149.99
11/11/2021,$147.87
11/10/2021,$147.92
11/09/2021,$150.81
11/08/2021,$150.44
11/05/2021,$151.28
11/04/2021,$150.96
11/03/2021,$151.49
11/02/2021,$150.02
11/01/2021,$148.96
10/29/2021,$149.80
10/28/2021,$152.57
10/27/2021,$148.85
10/26/2021,$149.32
10/25/2021,$148.64
10/22/2021,$148.69
10/21/2021,$149.48
10/20/2021,$149.26
10/19/2021,$148.76
10/18/2021,$146.55
10/15/2021,$144.84
10/14/2021,$143.76
10/13/2021,$140.91
10/12/2021,$141.51
10/11/2021,$142.81
10/08/2021,$142.90
10/07/2021,$143.29
10/06/2021,$142
10/05/2021,$141.11
10/04/2021,$139.14
10/01/2021,$142.65
09/30/2021,$141.50
09/29/2021,$142.83
09/28/2021,$141.91
09/27/2021,$145.37
09/24/2021,$146.92
09/23/2021,$146.83
09/22/2021,$145.85
09/21/2021,$143.43
09/20/2021,$142.94
09/17/2021,$146.06
09/16/2021,$148.79
09/15/2021,$149.03
09/14/2021,$148.12
09/13/2021,$149.55
09/10/2021,$148.97
09/09/2021,$154.07
09/08/2021,$155.11
09/07/2021,$156.69
09/03/2021,$154.30
09/02/2021,$153.65
09/01/2021,$152.51
08/31/2021,$151.83
08/30/2021,$153.12
08/27/2021,$148.60
08/26/2021,$147.54
08/25/2021,$148.36
08/24/2021,$149.62
08/23/2021,$149.71
08/20/2021,$148.19
08/19/2021,$146.70
08/18/2021,$146.36
08/17/2021,$150.19
08/16/2021,$151.12
08/13/2021,$149.10
08/12/2021,$148.89
08/11/2021,$145.86
08/10/2021,$145.60
08/09/2021,$146.09
08/06/2021,$146.14
08/05/2021,$147.06
08/04/2021,$146.95
08/03/2021,$147.36
08/02/2021,$145.52
07/30/2021,$145.86
07/29/2021,$145.64
07/28/2021,$144.98
07/27/2021,$146.77
07/26/2021,$148.99
07/23/2021,$148.56
07/22/2021,$146.80
07/21/2021,$145.40
07/20/2021,$146.15
07/19/2021,$142.45
07/16/2021,$146.39
07/15/2021,$148.48
07/14/2021,$149.15
07/13/2021,$145.64
07/12/2021,$144.50
07/09/2021,$145.11
07/08/2021,$143.24
07/07/2021,$144.57
07/06/2021,$142.02
07/02/2021,$139.96
07/01/2021,$137.27
06/30/2021,$136.96
06/29/2021,$136.33
06/28/2021,$134.78
06/25/2021,$133.11
06/24/2021,$133.41
06/23/2021,$133.70
06/22/2021,$133.98
06/21/2021,$132.30
06/18/2021,$130.46
06/17/2021,$131.79
06/16/2021,$130.15
06/15/2021,$129.64
06/14/2021,$130.48
06/11/2021,$127.35
06/10/2021,$126.11
06/09/2021,$127.13
06/08/2021,$126.74
06/07/2021,$125.90
06/04/2021,$125.89
06/03/2021,$123.54
06/02/2021,$125.06
06/01/2021,$124.28
05/28/2021,$124.61
05/27/2021,$125.28
05/26/2021,$126.85
05/25/2021,$126.90
05/24/2021,$127.10
05/21/2021,$125.43
05/20/2021,$127.31
05/19/2021,$124.69
05/18/2021,$124.85
05/17/2021,$126.27
05/14/2021,$127.45
05/13/2021,$124.97
05/12/2021,$122.77
05/11/2021,$125.91
05/10/2021,$126.85
05/07/2021,$130.21
05/06/2021,$129.74
05/05/2021,$128.10
05/04/2021,$127.85
05/03/2021,$132.54
04/30/2021,$131.46
04/29/2021,$133.48
04/28/2021,$133.58
04/27/2021,$134.39
04/26/2021,$134.72
04/23/2021,$134.32
04/22/2021,$131.94
04/21/2021,$133.50
04/20/2021,$133.11
04/19/2021,$134.84
04/16/2021,$134.16
04/15/2021,$134.50
04/14/2021,$132.03
04/13/2021,$134.43
04/12/2021,$131.24
04/09/2021,$133.00
04/08/2021,$130.36
04/07/2021,$127.90
04/06/2021,$126.21
04/05/2021,$125.90
04/01/2021,$123
03/31/2021,$122.15
03/30/2021,$119.90
03/29/2021,$121.39
03/26/2021,$121.21
03/25/2021,$120.59
03/24/2021,$120.09
03/23/2021,$122.54
03/22/2021,$123.39
03/19/2021,$119.99
03/18/2021,$120.53
03/17/2021,$124.76
03/16/2021,$125.57
03/15/2021,$123.99
03/12/2021,$121.03
03/11/2021,$121.96
03/10/2021,$119.98
03/09/2021,$121.09
03/08/2021,$116.36
03/05/2021,$121.42
03/04/2021,$120.13
03/03/2021,$122.06
03/02/2021,$125.12
03/01/2021,$127.79
02/26/2021,$121.26
02/25/2021,$120.99
02/24/2021,$125.35
02/23/2021,$125.86
02/22/2021,$126
02/19/2021,$129.87
02/18/2021,$129.71
02/17/2021,$130.84
02/16/2021,$133.19
02/12/2021,$135.37
02/11/2021,$135.13
02/10/2021,$135.39
02/09/2021,$136.01
02/08/2021,$136.91
02/05/2021,$136.76
02/04/2021,$137.39
02/03/2021,$133.94
02/02/2021,$134.99
02/01/2021,$134.14
01/29/2021,$131.96
01/28/2021,$137.09
01/27/2021,$142.06
01/26/2021,$143.16
01/25/2021,$142.92
01/22/2021,$139.07
01/21/2021,$136.87
01/20/2021,$132.03
01/19/2021,$127.83
01/15/2021,$127.14
01/14/2021,$128.91
01/13/2021,$130.89
01/12/2021,$128.80
01/11/2021,$128.98
01/08/2021,$132.05
01/07/2021,$130.92
01/06/2021,$126.60
01/05/2021,$131.01
01/04/2021,$129.41
12/31/2020,$132.69
12/30/2020,$133.72
12/29/2020,$134.87
12/28/2020,$136.69
12/24/2020,$131.97
12/23/2020,$130.96
12/22/2020,$131.88
12/21/2020,$128.23
12/18/2020,$126.66
12/17/2020,$128.70
12/16/2020,$127.81
12/15/2020,$127.88
12/14/2020,$121.78
12/11/2020,$122.41
12/10/2020,$123.24
12/09/2020,$121.78
12/08/2020,$124.38
12/07/2020,$123.75
12/04/2020,$122.25
12/03/2020,$122.94
12/02/2020,$123.08
12/01/2020,$122.72
11/30/2020,$119.05
11/27/2020,$116.59
11/25/2020,$116.03
11/24/2020,$115.17
11/23/2020,$113.85
11/20/2020,$117.34
11/19/2020,$118.64
11/18/2020,$118.03
11/17/2020,$119.39
11/16/2020,$120.30
11/13/2020,$119.26
11/12/2020,$119.21
11/11/2020,$119.49
11/10/2020,$115.97
11/09/2020,$116.32
11/06/2020,$118.69
11/05/2020,$119.03
11/04/2020,$114.95
11/03/2020,$110.44
11/02/2020,$108.77
10/30/2020,$108.86
10/29/2020,$115.32
10/28/2020,$111.20
10/27/2020,$116.60
10/26/2020,$115.05
10/23/2020,$115.04
10/22/2020,$115.75
10/21/2020,$116.87
10/20/2020,$117.51
10/19/2020,$115.98
10/16/2020,$119.02
10/15/2020,$120.71
10/14/2020,$121.19
10/13/2020,$121.10
10/12/2020,$124.40
10/09/2020,$116.97
10/08/2020,$114.97
10/07/2020,$115.08
10/06/2020,$113.16
10/05/2020,$116.50
10/02/2020,$113.02
10/01/2020,$116.79
09/30/2020,$115.81
09/29/2020,$114.09
09/28/2020,$114.96
09/25/2020,$112.28
09/24/2020,$108.22
09/23/2020,$107.12
09/22/2020,$111.81
09/21/2020,$110.08
09/18/2020,$106.84
09/17/2020,$110.34
09/16/2020,$112.13
09/15/2020,$115.54
09/14/2020,$115.36
09/11/2020,$112
09/10/2020,$113.49
09/09/2020,$117.32
09/08/2020,$112.82
09/04/2020,$120.96
09/03/2020,$120.88
09/02/2020,$131.40
09/01/2020,$134.18
08/31/2020,$129.04
08/28/2020,$124.81
08/27/2020,$125.01
08/26/2020,$126.52
08/25/2020,$124.83
08/24/2020,$125.86
08/21/2020,$124.37
08/20/2020,$118.28
08/19/2020,$115.71
08/18/2020,$115.56
08/17/2020,$114.61
08/14/2020,$114.91
08/13/2020,$115.01
08/12/2020,$113.01
08/11/2020,$109.38
08/10/2020,$112.73
08/07/2020,$111.11
08/06/2020,$113.90
08/05/2020,$110.06
08/04/2020,$109.67
08/03/2020,$108.94
07/31/2020,$106.26
07/30/2020,$96.19
07/29/2020,$95.04
07/28/2020,$93.25
07/27/2020,$94.81
07/24/2020,$92.62
07/23/2020,$92.85
07/22/2020,$97.27
07/21/2020,$97
07/20/2020,$98.36
07/17/2020,$96.33
07/16/2020,$96.52
07/15/2020,$97.73
07/14/2020,$97.06
07/13/2020,$95.48
07/10/2020,$95.92
07/09/2020,$95.68
07/08/2020,$95.34
07/07/2020,$93.17
07/06/2020,$93.46
07/02/2020,$91.03
07/01/2020,$91.03
06/30/2020,$91.20
06/29/2020,$90.45
06/26/2020,$88.41
06/25/2020,$91.21
06/24/2020,$90.02
06/23/2020,$91.63
06/22/2020,$89.72
06/19/2020,$87.43
06/18/2020,$87.93
06/17/2020,$87.90
06/16/2020,$88.02
06/15/2020,$85.75
06/12/2020,$84.70
06/11/2020,$83.98
06/10/2020,$88.21
06/09/2020,$86.00
06/08/2020,$83.37
06/05/2020,$82.88
06/04/2020,$80.58
06/03/2020,$81.28
06/02/2020,$80.84
06/01/2020,$80.46
05/29/2020,$79.49
05/28/2020,$79.56
05/27/2020,$79.53
05/26/2020,$79.18
05/22/2020,$79.72
05/21/2020,$79.21
05/20/2020,$79.81
05/19/2020,$78.29
05/18/2020,$78.74
05/15/2020,$76.93
05/14/2020,$77.39
05/13/2020,$76.91
05/12/2020,$77.85
05/11/2020,$78.75
05/08/2020,$77.53
05/07/2020,$75.94
05/06/2020,$75.16
05/05/2020,$74.39
05/04/2020,$73.29
05/01/2020,$72.27
04/30/2020,$73.45
04/29/2020,$71.93
04/28/2020,$69.65
04/27/2020,$70.79
04/24/2020,$70.74
04/23/2020,$68.76
04/22/2020,$69.03
04/21/2020,$67.09
04/20/2020,$69.23
04/17/2020,$70.70
04/16/2020,$71.67
04/15/2020,$71.11
04/14/2020,$71.76
04/13/2020,$68.31
04/09/2020,$67.00
04/08/2020,$66.52
04/07/2020,$64.86
04/06/2020,$65.62
04/03/2020,$60.35
04/02/2020,$61.23
04/01/2020,$60.23
03/31/2020,$63.57
03/30/2020,$63.70
03/27/2020,$61.94
03/26/2020,$64.61
03/25/2020,$61.38
03/24/2020,$61.72
03/23/2020,$56.09
03/20/2020,$57.31
03/19/2020,$61.20
03/18/2020,$61.67
03/17/2020,$63.22
03/16/2020,$60.55
03/13/2020,$69.49
03/12/2020,$62.06
03/11/2020,$68.86
03/10/2020,$71.34
03/09/2020,$66.54
03/06/2020,$72.26
03/05/2020,$73.23
03/04/2020,$75.69
03/03/2020,$72.33
03/02/2020,$74.70
02/28/2020,$68.34
02/27/2020,$68.38
02/26/2020,$73.16
02/25/2020,$72.02
02/24/2020,$74.55
02/21/2020,$78.26
02/20/2020,$80.08
02/19/2020,$80.91
02/18/2020,$79.75
02/14/2020,$81.24
02/13/2020,$81.22
02/12/2020,$81.80
02/11/2020,$79.90
02/10/2020,$80.39
02/07/2020,$80.01
02/06/2020,$81.30
02/05/2020,$80.36
02/04/2020,$79.71
02/03/2020,$77.17
01/31/2020,$77.38
01/30/2020,$80.97
01/29/2020,$81.09
01/28/2020,$79.42
01/27/2020,$77.24
01/24/2020,$79.58
01/23/2020,$79.81
01/22/2020,$79.43
01/21/2020,$79.14
01/17/2020,$79.68
01/16/2020,$78.81
01/15/2020,$77.84
01/14/2020,$78.17
01/13/2020,$79.24
01/10/2020,$77.58
01/09/2020,$77.41
01/08/2020,$75.80
01/07/2020,$74.60
01/06/2020,$74.95
01/03/2020,$74.36
01/02/2020,$75.09
12/31/2019,$73.41
12/30/2019,$72.88
12/27/2019,$72.45
12/26/2019,$72.48
12/24/2019,$71.07
12/23/2019,$71
12/20/2019,$69.86
12/19/2019,$70.01
12/18/2019,$69.94
12/17/2019,$70.10
12/16/2019,$69.97
12/13/2019,$68.79
12/12/2019,$67.87
12/11/2019,$67.69
12/10/2019,$67.12
12/09/2019,$66.73
12/06/2019,$67.68
12/05/2019,$66.40
12/04/2019,$65.44
12/03/2019,$64.86
12/02/2019,$66.04
11/29/2019,$66.81
11/27/2019,$66.96
11/26/2019,$66.07
11/25/2019,$66.59
11/22/2019,$65.45
11/21/2019,$65.50
11/20/2019,$65.80
11/19/2019,$66.57
11/18/2019,$66.78
11/15/2019,$66.44
11/14/2019,$65.66
11/13/2019,$66.12
11/12/2019,$65.49
11/11/2019,$65.55
11/08/2019,$65.04
11/07/2019,$64.86
11/06/2019,$64.31
11/05/2019,$64.28
11/04/2019,$64.38
11/01/2019,$63.96
10/31/2019,$62.19
10/30/2019,$60.82
10/29/2019,$60.82
10/28/2019,$62.26
10/25/2019,$61.65
10/24/2019,$60.90
10/23/2019,$60.80
10/22/2019,$59.99
10/21/2019,$60.13
10/18/2019,$59.10
10/17/2019,$58.82
10/16/2019,$58.59
10/15/2019,$58.83
10/14/2019,$58.97
10/11/2019,$59.05
10/10/2019,$57.52
10/09/2019,$56.76
10/08/2019,$56.10
10/07/2019,$56.77
10/04/2019,$56.75
10/03/2019,$55.21
10/02/2019,$54.74
10/01/2019,$56.15
09/30/2019,$55.99
09/27/2019,$54.71
09/26/2019,$54.97
09/25/2019,$55.26
09/24/2019,$54.42
09/23/2019,$54.68
09/20/2019,$54.43
09/19/2019,$55.24
09/18/2019,$55.69
09/17/2019,$55.18
09/16/2019,$54.98
09/13/2019,$54.69
09/12/2019,$55.77
09/11/2019,$55.90
09/10/2019,$54.18
09/09/2019,$53.54
09/06/2019,$53.32
09/05/2019,$53.32
09/04/2019,$52.30
09/03/2019,$51.43
08/30/2019,$52.19
08/29/2019,$52.25
08/28/2019,$51.38
08/27/2019,$51.04
08/26/2019,$51.62
08/23/2019,$50.66
08/22/2019,$53.12
08/21/2019,$53.16
08/20/2019,$52.59
08/19/2019,$52.59
08/16/2019,$51.63
08/15/2019,$50.44
08/14/2019,$50.69
08/13/2019,$52.24
08/12/2019,$50.12
08/09/2019,$50.25
08/08/2019,$50.86
08/07/2019,$49.76
08/06/2019,$49.25
08/05/2019,$48.34
08/02/2019,$51.01
08/01/2019,$52.11
07/31/2019,$53.26
07/30/2019,$52.20
07/29/2019,$52.42
07/26/2019,$51.94
07/25/2019,$51.76
07/24/2019,$52.17
07/23/2019,$52.21
07/22/2019,$51.81
07/19/2019,$50.65
07/18/2019,$51.42
07/17/2019,$50.84
07/16/2019,$51.13
07/15/2019,$51.30
07/12/2019,$50.83
07/11/2019,$50.44
07/10/2019,$50.81
07/09/2019,$50.31
07/08/2019,$50.01
07/05/2019,$51.06
07/03/2019,$51.10
07/02/2019,$50.68
07/01/2019,$50.39
06/28/2019,$49.48
06/27/2019,$49.94
06/26/2019,$49.95
06/25/2019,$48.89
06/24/2019,$49.65
06/21/2019,$49.70
06/20/2019,$49.87
06/19/2019,$49.47
06/18/2019,$49.61
06/17/2019,$48.47
06/14/2019,$48.19
06/13/2019,$48.54
06/12/2019,$48.55
06/11/2019,$48.70
06/10/2019,$48.15
06/07/2019,$47.54
06/06/2019,$46.31
06/05/2019,$45.64
06/04/2019,$44.91
06/03/2019,$43.33
05/31/2019,$43.77
05/30/2019,$44.58
05/29/2019,$44.35
05/28/2019,$44.56
05/24/2019,$44.74
05/23/2019,$44.92
05/22/2019,$45.70
05/21/2019,$46.65
05/20/2019,$45.77
05/17/2019,$47.25
05/16/2019,$47.52
05/15/2019,$47.73
05/14/2019,$47.17
05/13/2019,$46.43
05/10/2019,$49.30
05/09/2019,$50.18
05/08/2019,$50.73
05/07/2019,$50.72
05/06/2019,$52.12
05/03/2019,$52.94
05/02/2019,$52.29
05/01/2019,$52.63
04/30/2019,$50.17
04/29/2019,$51.15
04/26/2019,$51.08
04/25/2019,$51.32
04/24/2019,$51.79
04/23/2019,$51.87
04/22/2019,$51.13
04/18/2019,$50.97
04/17/2019,$50.78
04/16/2019,$49.81
04/15/2019,$49.81
04/12/2019,$49.72
04/11/2019,$49.74
04/10/2019,$50.16
04/09/2019,$49.88
04/08/2019,$50.03
04/05/2019,$49.25
04/04/2019,$48.92
04/03/2019,$48.84
04/02/2019,$48.51
04/01/2019,$47.81
03/29/2019,$47.49
03/28/2019,$47.18
03/27/2019,$47.12
03/26/2019,$46.70
03/25/2019,$47.19
03/22/2019,$47.76
03/21/2019,$48.77
03/20/2019,$47.04
03/19/2019,$46.63
03/18/2019,$47.01
03/15/2019,$46.53
03/14/2019,$45.93
03/13/2019,$45.43
03/12/2019,$45.23
03/11/2019,$44.73
03/08/2019,$43.23
03/07/2019,$43.13
03/06/2019,$43.63
03/05/2019,$43.88
03/04/2019,$43.96
03/01/2019,$43.74
02/28/2019,$43.29
02/27/2019,$43.72
02/26/2019,$43.58
02/25/2019,$43.56
02/22/2019,$43.24
02/21/2019,$42.77
02/20/2019,$43.01
02/19/2019,$42.73
02/15/2019,$42.61
02/14/2019,$42.70
02/13/2019,$42.55
02/12/2019,$42.72
02/11/2019,$42.36
02/08/2019,$42.60
02/07/2019,$42.74
02/06/2019,$43.56
02/05/2019,$43.55
02/04/2019,$42.81
02/01/2019,$41.63
01/31/2019,$41.61
01/30/2019,$41.31
01/29/2019,$38.67
01/28/2019,$39.08
01/25/2019,$39.44
01/24/2019,$38.18
01/23/2019,$38.48
01/22/2019,$38.33
01/18/2019,$39.21
01/17/2019,$38.97
01/16/2019,$38.74
01/15/2019,$38.27
01/14/2019,$37.50
01/11/2019,$38.07
01/10/2019,$38.45
01/09/2019,$38.33
01/08/2019,$37.69
01/07/2019,$36.98
01/04/2019,$37.07
01/03/2019,$35.55
01/02/2019,$39.48
12/31/2018,$39.44
12/28/2018,$39.06
12/27/2018,$39.04
12/26/2018,$39.29
12/24/2018,$36.71
12/21/2018,$37.68
12/20/2018,$39.21
12/19/2018,$40.22
12/18/2018,$41.52
12/17/2018,$40.99
12/14/2018,$41.37
12/13/2018,$42.74
12/12/2018,$42.28
12/11/2018,$42.16
12/10/2018,$42.40
12/07/2018,$42.12
12/06/2018,$43.68
12/04/2018,$44.17
12/03/2018,$46.21
11/30/2018,$44.65
11/29/2018,$44.89
11/28/2018,$45.24
11/27/2018,$43.56
11/26/2018,$43.66
11/23/2018,$43.07
11/21/2018,$44.20
11/20/2018,$44.25
11/19/2018,$46.47
11/16/2018,$48.38
11/15/2018,$47.85
11/14/2018,$46.70
11/13/2018,$48.06
11/12/2018,$48.54
11/09/2018,$51.12
11/08/2018,$52.12
11/07/2018,$52.49
11/06/2018,$50.94
11/05/2018,$50.40
11/02/2018,$51.87
11/01/2018,$55.56
10/31/2018,$54.72
10/30/2018,$53.33
10/29/2018,$53.06
10/26/2018,$54.08
10/25/2018,$54.95
10/24/2018,$53.77
10/23/2018,$55.68
10/22/2018,$55.16
10/19/2018,$54.83
10/18/2018,$54.01
10/17/2018,$55.30
10/16/2018,$55.54
10/15/2018,$54.34
10/12/2018,$55.53
10/11/2018,$53.61
10/10/2018,$54.09
10/09/2018,$56.72
10/08/2018,$55.94
10/05/2018,$56.07
10/04/2018,$57.00
10/03/2018,$58.02
10/02/2018,$57.32
10/01/2018,$56.82
09/28/2018,$56.44
09/27/2018,$56.24
09/26/2018,$55.11
09/25/2018,$55.55
09/24/2018,$55.20
09/21/2018,$54.42
09/20/2018,$55.01
09/19/2018,$54.59
09/18/2018,$54.56
09/17/2018,$54.47
09/14/2018,$55.96
09/13/2018,$56.60
09/12/2018,$55.27
09/11/2018,$55.96
09/10/2018,$54.58
09/07/2018,$55.33
09/06/2018,$55.78
09/05/2018,$56.72
09/04/2018,$57.09
08/31/2018,$56.91
08/30/2018,$56.26
08/29/2018,$55.75
08/28/2018,$54.93
08/27/2018,$54.49
08/24/2018,$54.04
08/23/2018,$53.87
08/22/2018,$53.76
08/21/2018,$53.76
08/20/2018,$53.87
08/17/2018,$54.40
08/16/2018,$53.33
08/15/2018,$52.56
08/14/2018,$52.44
08/13/2018,$52.22
08/10/2018,$51.88
08/09/2018,$52.22
08/08/2018,$51.81
08/07/2018,$51.78
08/06/2018,$52.27
08/03/2018,$52.00
08/02/2018,$51.85
08/01/2018,$50.38
07/31/2018,$47.57
07/30/2018,$47.48
07/27/2018,$47.75
07/26/2018,$48.55
07/25/2018,$48.71
07/24/2018,$48.25
07/23/2018,$47.90
07/20/2018,$47.86
07/19/2018,$47.97
07/18/2018,$47.60
07/17/2018,$47.86
07/16/2018,$47.73
07/13/2018,$47.83
07/12/2018,$47.76
07/11/2018,$46.97
07/10/2018,$47.59
07/09/2018,$47.65
07/06/2018,$46.99
07/05/2018,$46.35
07/03/2018,$45.98
07/02/2018,$46.80
06/29/2018,$46.28
06/28/2018,$46.38
06/27/2018,$46.04
06/26/2018,$46.11
06/25/2018,$45.54
06/22/2018,$46.23
06/21/2018,$46.37
06/20/2018,$46.63
06/19/2018,$46.42
06/18/2018,$47.19
06/15/2018,$47.21
06/14/2018,$47.70
06/13/2018,$47.68
06/12/2018,$48.07
06/11/2018,$47.81
06/08/2018,$47.93
06/07/2018,$48.37
06/06/2018,$48.50
06/05/2018,$48.33
06/04/2018,$47.96
06/01/2018,$47.56
05/31/2018,$46.72
05/30/2018,$46.88
05/29/2018,$46.98
05/25/2018,$47.15
05/24/2018,$47.04
05/23/2018,$47.09
05/22/2018,$46.79
05/21/2018,$46.91
05/18/2018,$46.58
05/17/2018,$46.75
05/16/2018,$47.05
05/15/2018,$46.61
05/14/2018,$47.04
05/11/2018,$47.15
05/10/2018,$47.51
05/09/2018,$46.84
05/08/2018,$46.51
05/07/2018,$46.29
05/04/2018,$45.96
05/03/2018,$44.22
05/02/2018,$44.14
05/01/2018,$42.28
04/30/2018,$41.32
04/27/2018,$40.58
04/26/2018,$41.06
04/25/2018,$40.91
04/24/2018,$40.74
04/23/2018,$41.31
04/20/2018,$41.43
04/19/2018,$43.20
04/18/2018,$44.46
04/17/2018,$44.56
04/16/2018,$43.96
04/13/2018,$43.68
04/12/2018,$43.54
04/11/2018,$43.11
04/10/2018,$43.31
04/09/2018,$42.51
04/06/2018,$42.10
04/05/2018,$43.20
04/04/2018,$42.90
04/03/2018,$42.10
04/02/2018,$41.67
03/29/2018,$41.95
03/28/2018,$41.62
03/27/2018,$42.09
03/26/2018,$43.19
03/23/2018,$41.24
03/22/2018,$42.21
03/21/2018,$42.82
03/20/2018,$43.81
03/19/2018,$43.83
03/16/2018,$44.51
03/15/2018,$44.66
03/14/2018,$44.61
03/13/2018,$44.99
03/12/2018,$45.43
03/09/2018,$45.00
03/08/2018,$44.24
03/07/2018,$43.76
03/06/2018,$44.17
03/05/2018,$44.21
03/02/2018,$44.05
03/01/2018,$43.75
02/28/2018,$44.53
02/27/2018,$44.60
02/26/2018,$44.74
02/23/2018,$43.88
02/22/2018,$43.13
02/21/2018,$42.77
02/20/2018,$42.96
02/16/2018,$43.11
02/15/2018,$43.25
02/14/2018,$41.84
02/13/2018,$41.09
02/12/2018,$40.68
02/09/2018,$39.10
02/08/2018,$38.79
02/07/2018,$39.89
02/06/2018,$40.76
02/05/2018,$39.12
02/02/2018,$40.13
02/01/2018,$41.95
01/31/2018,$41.86
01/30/2018,$41.74
01/29/2018,$41.99
01/26/2018,$42.88
01/25/2018,$42.78
01/24/2018,$43.56
01/23/2018,$44.26
01/22/2018,$44.25
01/19/2018,$44.62
01/18/2018,$44.82
