Date,Close/Last
03/01/2022,$121.35
02/28/2022,$122.51
02/25/2022,$124.18
02/24/2022,$121.97
02/23/2022,$122.07
02/22/2022,$123.92
02/18/2022,$124.35
02/17/2022,$124.97
02/16/2022,$129.18
02/15/2022,$129.94
02/14/2022,$130.15
02/11/2022,$132.69
02/10/2022,$133.52
02/09/2022,$137.79
02/08/2022,$137.02
02/07/2022,$137.24
02/04/2022,$137.15
02/03/2022,$137.78
02/02/2022,$137.25
02/01/2022,$135.53
01/31/2022,$133.57
01/28/2022,$134.50
01/27/2022,$132.52
01/26/2022,$134.26
01/25/2022,$136.10
01/24/2022,$128.82
01/21/2022,$129.35
01/20/2022,$130.82
01/19/2022,$131.58
01/18/2022,$132.94
01/14/2022,$134.21
01/13/2022,$134.76
01/12/2022,$133.59
01/11/2022,$132.87
01/10/2022,$135.03
01/07/2022,$134.83
01/06/2022,$135.34
01/05/2022,$138.22
01/04/2022,$138.02
01/03/2022,$136.04
12/31/2021,$133.66
12/30/2021,$133.91
12/29/2021,$133.35
12/28/2021,$132.63
12/27/2021,$131.62
12/23/2021,$130.63
12/22/2021,$129.75
12/21/2021,$128.97
12/20/2021,$127.06
12/17/2021,$127.40
12/16/2021,$125.93
12/15/2021,$123.11
12/14/2021,$123.76
12/13/2021,$122.58
12/10/2021,$124.09
12/09/2021,$123.57
12/08/2021,$123.02
12/07/2021,$121.58
12/06/2021,$119.91
12/03/2021,$118.84
12/02/2021,$116.90
12/01/2021,$116.92
11/30/2021,$117.10
11/29/2021,$118.50
11/26/2021,$115.81
11/24/2021,$116.73
11/23/2021,$116.79
11/22/2021,$116.47
11/19/2021,$116.05
11/18/2021,$116.66
11/17/2021,$118.06
11/16/2021,$118.46
11/15/2021,$118.87
11/12/2021,$118.96
11/11/2021,$120.27
11/10/2021,$120.22
11/09/2021,$120.85
11/08/2021,$124.54
11/05/2021,$123.61
11/04/2021,$120.85
11/03/2021,$123.05
11/02/2021,$122.13
11/01/2021,$122.23
10/29/2021,$121.09
10/28/2021,$121.80
10/27/2021,$121.15
10/26/2021,$123.05
10/25/2021,$123.54
10/22/2021,$123.78
10/21/2021,$124.21
10/20/2021,$137.35
10/19/2021,$137.42
10/18/2021,$137.75
10/15/2021,$139.97
10/14/2021,$138.79
10/13/2021,$136.24
10/12/2021,$135.96
10/11/2021,$137.86
10/08/2021,$138.62
10/07/2021,$137.26
10/06/2021,$137.79
10/05/2021,$138.56
10/04/2021,$139.49
10/01/2021,$138.72
09/30/2021,$134.47
09/29/2021,$134.71
09/28/2021,$133.06
09/27/2021,$134.11
09/24/2021,$133.08
09/23/2021,$132.34
09/22/2021,$130.31
09/21/2021,$128.70
09/20/2021,$130.00
09/17/2021,$130.89
09/16/2021,$132.05
09/15/2021,$132.80
09/14/2021,$131.85
09/13/2021,$133.72
09/10/2021,$132.62
09/09/2021,$133.32
09/08/2021,$134.22
09/07/2021,$133.63
09/03/2021,$135.10
09/02/2021,$135.52
09/01/2021,$134.83
08/31/2021,$135.84
08/30/2021,$134.51
08/27/2021,$134.94
08/26/2021,$134.33
08/25/2021,$135.37
08/24/2021,$135.35
08/23/2021,$135.14
08/20/2021,$134.65
08/19/2021,$133.59
08/18/2021,$134.99
08/17/2021,$137.85
08/16/2021,$138.98
08/13/2021,$138.58
08/12/2021,$138.48
08/11/2021,$137.57
08/10/2021,$136.84
08/09/2021,$136.72
08/06/2021,$139.47
08/05/2021,$138.19
08/04/2021,$138.18
08/03/2021,$139.45
08/02/2021,$136.88
07/30/2021,$136.44
07/29/2021,$137.38
07/28/2021,$137.22
07/27/2021,$138.17
07/26/2021,$138.19
07/23/2021,$136.80
07/22/2021,$136.19
07/21/2021,$136.77
07/20/2021,$135.48
07/19/2021,$133.49
07/16/2021,$134.44
07/15/2021,$135.94
07/14/2021,$135.33
07/13/2021,$135.78
07/12/2021,$136.40
07/09/2021,$136.98
07/08/2021,$136.22
07/07/2021,$135.33
07/06/2021,$134.33
07/02/2021,$135.53
07/01/2021,$142.13
06/30/2021,$141.89
06/29/2021,$140.88
06/28/2021,$140.63
06/25/2021,$142.13
06/24/2021,$140.77
06/23/2021,$139.97
06/22/2021,$141.66
06/21/2021,$141.94
06/18/2021,$138.53
06/17/2021,$140.93
06/16/2021,$143.09
06/15/2021,$144.57
06/14/2021,$145.22
06/11/2021,$146.43
06/10/2021,$145.71
06/09/2021,$145.83
06/08/2021,$144.29
06/07/2021,$143.27
06/04/2021,$142.69
06/03/2021,$140.88
06/02/2021,$141.04
06/01/2021,$139.56
05/28/2021,$139.13
05/27/2021,$139.20
05/26/2021,$138.78
05/25/2021,$139.18
05/24/2021,$140.08
05/21/2021,$140.09
05/20/2021,$139.26
05/19/2021,$138.59
05/18/2021,$139.29
05/17/2021,$140.45
05/14/2021,$140.04
05/13/2021,$139.54
05/12/2021,$136.77
05/11/2021,$139.59
05/10/2021,$141.48
05/07/2021,$140.79
05/06/2021,$143.66
05/05/2021,$140.56
05/04/2021,$141.07
05/03/2021,$140.10
04/30/2021,$137.33
04/29/2021,$139.61
04/28/2021,$138.41
04/27/2021,$137.45
04/26/2021,$137.03
04/23/2021,$137.86
04/22/2021,$136.75
04/21/2021,$138.94
04/20/2021,$133.73
04/19/2021,$128.85
04/16/2021,$129.30
04/15/2021,$128.33
04/14/2021,$128.37
04/13/2021,$126.97
04/12/2021,$130.27
04/09/2021,$131.37
04/08/2021,$130.78
04/07/2021,$130.60
04/06/2021,$129.91
04/05/2021,$131.57
04/01/2021,$128.95
03/31/2021,$128.98
03/30/2021,$130.40
03/29/2021,$131.50
03/26/2021,$132.00
03/25/2021,$128.80
03/24/2021,$126.43
03/23/2021,$126.27
03/22/2021,$126.36
03/19/2021,$124.76
03/18/2021,$125.89
03/17/2021,$124.89
03/16/2021,$124.12
03/15/2021,$124.45
03/12/2021,$123.51
03/11/2021,$123.06
03/10/2021,$123.77
03/09/2021,$120.19
03/08/2021,$120.80
03/05/2021,$118.89
03/04/2021,$116.26
03/03/2021,$118.43
03/02/2021,$116.47
03/01/2021,$116.87
02/26/2021,$115.11
02/25/2021,$118.54
02/24/2021,$119.26
02/23/2021,$116.84
02/22/2021,$116.98
02/19/2021,$115.17
02/18/2021,$116.86
02/17/2021,$116.12
02/16/2021,$116.22
02/12/2021,$116.92
02/11/2021,$117.03
02/10/2021,$118.32
02/09/2021,$118.18
02/08/2021,$119.64
02/05/2021,$117.88
02/04/2021,$117.14
02/03/2021,$115.30
02/02/2021,$115.61
02/01/2021,$116.67
01/29/2021,$115.29
01/28/2021,$116.23
01/27/2021,$118.54
01/26/2021,$118.56
01/25/2021,$114.77
01/22/2021,$114.80
01/21/2021,$127.42
01/20/2021,$125.91
01/19/2021,$124.88
01/15/2021,$124.27
01/14/2021,$124.83
01/13/2021,$122.85
01/12/2021,$125.06
01/11/2021,$124.45
01/08/2021,$124.41
01/07/2021,$124.85
01/06/2021,$125.14
01/05/2021,$122.09
01/04/2021,$119.96
12/31/2020,$121.84
12/30/2020,$120.35
12/29/2020,$119.83
12/28/2020,$120.81
12/24/2020,$120.69
12/23/2020,$119.92
12/22/2020,$119.64
12/21/2020,$119.43
12/18/2020,$121.81
12/17/2020,$121.52
12/16/2020,$121.52
12/15/2020,$121.89
12/14/2020,$119.57
12/11/2020,$120.28
12/10/2020,$120.95
12/09/2020,$122.72
12/08/2020,$121.68
12/07/2020,$120.70
12/04/2020,$123.12
12/03/2020,$119.64
12/02/2020,$120.62
12/01/2020,$119.21
11/30/2020,$119.56
11/27/2020,$120.36
11/25/2020,$120.21
11/24/2020,$120.43
11/23/2020,$116.24
11/20/2020,$113.19
11/19/2020,$113.42
11/18/2020,$113.02
11/17/2020,$113.92
11/16/2020,$114.56
11/13/2020,$113.10
11/12/2020,$110.83
11/11/2020,$113.44
11/10/2020,$114.13
11/09/2020,$111.82
11/06/2020,$110.38
11/05/2020,$111.09
11/04/2020,$108.31
11/03/2020,$110.50
11/02/2020,$109.29
10/30/2020,$108.08
10/29/2020,$105.41
10/28/2020,$103.23
10/27/2020,$107.01
10/26/2020,$108.62
10/23/2020,$112.28
10/22/2020,$112.04
10/21/2020,$111.37
10/20/2020,$113.60
10/19/2020,$121.49
10/16/2020,$121.89
10/15/2020,$120.88
10/14/2020,$121.90
10/13/2020,$121.09
10/12/2020,$123.13
10/09/2020,$123.69
10/08/2020,$127.27
10/07/2020,$120.09
10/06/2020,$118.06
10/05/2020,$118.09
10/02/2020,$116.70
10/01/2020,$117.20
09/30/2020,$117.77
09/29/2020,$117.06
09/28/2020,$117.82
09/25/2020,$115.13
09/24/2020,$114.30
09/23/2020,$115.02
09/22/2020,$116.64
09/21/2020,$116.39
09/18/2020,$118.82
09/17/2020,$120.91
09/16/2020,$120.23
09/15/2020,$118.51
09/14/2020,$118.17
09/11/2020,$117.56
09/10/2020,$116.69
09/09/2020,$118.34
09/08/2020,$117.32
09/04/2020,$118.38
09/03/2020,$120.46
09/02/2020,$124.07
09/01/2020,$119.44
08/31/2020,$119.35
08/28/2020,$121.06
08/27/2020,$120.65
08/26/2020,$120.19
08/25/2020,$120.64
08/24/2020,$121.65
08/21/2020,$119.21
08/20/2020,$119.20
08/19/2020,$119.87
08/18/2020,$120.91
08/17/2020,$120.45
08/14/2020,$121.25
08/13/2020,$121.02
08/12/2020,$122.63
08/11/2020,$122.68
08/10/2020,$123.03
08/07/2020,$120.95
08/06/2020,$122.07
08/05/2020,$121.42
08/04/2020,$121.80
08/03/2020,$120.32
07/31/2020,$118.99
07/30/2020,$118.96
07/29/2020,$121.30
07/28/2020,$120.48
07/27/2020,$122.16
07/24/2020,$121.75
07/23/2020,$123.24
07/22/2020,$124.54
07/21/2020,$122.01
07/20/2020,$122.31
07/17/2020,$121.09
07/16/2020,$120.03
07/15/2020,$119.05
07/14/2020,$116.73
07/13/2020,$115.37
07/10/2020,$114.55
07/09/2020,$112.00
07/08/2020,$113.93
07/07/2020,$113.81
07/06/2020,$116.33
07/02/2020,$115.86
07/01/2020,$114.74
06/30/2020,$116.89
06/29/2020,$115.91
06/26/2020,$113.43
06/25/2020,$115.21
06/24/2020,$112.68
06/23/2020,$115.58
06/22/2020,$117.18
06/19/2020,$118.54
06/18/2020,$120.18
06/17/2020,$120.17
06/16/2020,$121.13
06/15/2020,$117.75
06/12/2020,$118.00
06/11/2020,$114.22
06/10/2020,$125.70
06/09/2020,$127.64
06/08/2020,$131.39
06/05/2020,$127.82
06/04/2020,$124.75
06/03/2020,$124.91
06/02/2020,$121.96
06/01/2020,$120.88
05/29/2020,$120.89
05/28/2020,$120.53
05/27/2020,$121.51
05/26/2020,$117.85
05/22/2020,$114.59
05/21/2020,$115.30
05/20/2020,$117.48
05/19/2020,$116.43
05/18/2020,$117.66
05/15/2020,$113.23
05/14/2020,$113.20
05/13/2020,$112.02
05/12/2020,$116.40
05/11/2020,$118.66
05/08/2020,$119.04
05/07/2020,$117.34
05/06/2020,$119.22
05/05/2020,$118.65
05/04/2020,$117.77
05/01/2020,$117.96
04/30/2020,$121.53
04/29/2020,$124.56
04/28/2020,$122.22
04/27/2020,$121.88
04/24/2020,$120.72
04/23/2020,$117.46
04/22/2020,$115.48
04/21/2020,$113.01
04/20/2020,$116.55
04/17/2020,$116.27
04/16/2020,$112.02
04/15/2020,$114.88
04/14/2020,$119.93
04/13/2020,$117.26
04/09/2020,$117.60
04/08/2020,$115.46
04/07/2020,$111.25
04/06/2020,$111.14
04/03/2020,$102.93
04/02/2020,$106.47
04/01/2020,$101.77
03/31/2020,$107.37
03/30/2020,$109.31
03/27/2020,$104.56
03/26/2020,$109.27
03/25/2020,$102.45
03/24/2020,$102.09
03/23/2020,$91.73
03/20/2020,$92.33
03/19/2020,$97.12
03/18/2020,$100.23
03/17/2020,$103.23
03/16/2020,$95.90
03/13/2020,$104.49
03/12/2020,$99.51
03/11/2020,$114.18
03/10/2020,$120.77
03/09/2020,$114.03
03/06/2020,$123.63
03/05/2020,$125.39
03/04/2020,$129.91
03/03/2020,$124.76
03/02/2020,$129.99
02/28/2020,$125.97
02/27/2020,$128.84
02/26/2020,$135.27
02/25/2020,$137.16
02/24/2020,$141.73
02/21/2020,$145.03
02/20/2020,$146.37
02/19/2020,$146.02
02/18/2020,$146.25
02/14/2020,$145.86
02/13/2020,$149.36
02/12/2020,$150.33
02/11/2020,$148.55
02/10/2020,$149.47
02/07/2020,$148.49
02/06/2020,$151.73
02/05/2020,$151.31
02/04/2020,$144.32
02/03/2020,$141.58
01/31/2020,$139.12
01/30/2020,$132.38
01/29/2020,$133.27
01/28/2020,$135.07
01/27/2020,$134.17
01/24/2020,$136.05
01/23/2020,$138.28
01/22/2020,$139.27
01/21/2020,$134.70
01/17/2020,$133.87
01/16/2020,$133.55
01/15/2020,$132.24
01/14/2020,$131.46
01/13/2020,$132.22
01/10/2020,$132.30
01/09/2020,$132.35
01/08/2020,$130.97
01/07/2020,$129.88
01/06/2020,$129.80
01/03/2020,$130.03
01/02/2020,$131.07
12/31/2019,$129.74
12/30/2019,$128.55
12/27/2019,$130.93
12/26/2019,$130.58
12/24/2019,$130.65
12/23/2019,$131.20
12/20/2019,$131.24
12/19/2019,$130.24
12/18/2019,$130.10
12/17/2019,$129.91
12/16/2019,$129.83
12/13/2019,$129.90
12/12/2019,$130.98
12/11/2019,$129.47
12/10/2019,$129.61
12/09/2019,$129.62
12/06/2019,$128.94
12/05/2019,$127.68
12/04/2019,$127.75
12/03/2019,$127.88
12/02/2019,$128.64
11/29/2019,$130.14
11/27/2019,$129.48
11/26/2019,$130.75
11/25/2019,$131.61
11/22/2019,$130.03
11/21/2019,$129.54
11/20/2019,$128.93
11/19/2019,$130.20
11/18/2019,$130.00
11/15/2019,$130.09
11/14/2019,$129.70
11/13/2019,$130.16
11/12/2019,$131.24
11/11/2019,$131.12
11/08/2019,$133.19
11/07/2019,$133.27
11/06/2019,$134.33
11/05/2019,$133.46
11/04/2019,$133.25
11/01/2019,$131.18
10/31/2019,$129.44
10/30/2019,$130.91
10/29/2019,$129.53
10/28/2019,$131.61
10/25/2019,$131.09
10/24/2019,$129.77
10/23/2019,$130.07
10/22/2019,$129.66
10/21/2019,$128.33
10/18/2019,$129.79
10/17/2019,$129.95
10/16/2019,$137.55
10/15/2019,$138.41
10/14/2019,$137.48
10/11/2019,$138.18
10/10/2019,$136.60
10/09/2019,$135.19
10/08/2019,$133.94
10/07/2019,$136.75
10/04/2019,$138.40
10/03/2019,$137.46
10/02/2019,$137.14
10/01/2019,$139.05
09/30/2019,$140.75
09/27/2019,$138.64
09/26/2019,$138.94
09/25/2019,$138.57
09/24/2019,$137.13
09/23/2019,$137.51
09/20/2019,$137.33
09/19/2019,$138.38
09/18/2019,$137.66
09/17/2019,$137.64
09/16/2019,$137.91
09/13/2019,$139.06
09/12/2019,$139.01
09/11/2019,$138.99
09/10/2019,$140.39
09/09/2019,$138.02
09/06/2019,$136.06
09/05/2019,$136.45
09/04/2019,$131.95
09/03/2019,$129.80
08/30/2019,$131.18
08/29/2019,$130.55
08/28/2019,$128.50
08/27/2019,$126.96
08/26/2019,$125.82
08/23/2019,$125.41
08/22/2019,$130.01
08/21/2019,$129.94
08/20/2019,$128.73
08/19/2019,$130.71
08/16/2019,$129.47
08/15/2019,$127.69
08/14/2019,$127.04
08/13/2019,$131.43
08/12/2019,$129.38
08/09/2019,$131.76
08/08/2019,$135.60
08/07/2019,$134.65
08/06/2019,$136.21
08/05/2019,$136.24
08/02/2019,$142.52
08/01/2019,$145.50
07/31/2019,$143.48
07/30/2019,$144.96
07/29/2019,$146.04
07/26/2019,$146.50
07/25/2019,$145.56
07/24/2019,$145.22
07/23/2019,$145.55
07/22/2019,$144.93
07/19/2019,$144.88
07/18/2019,$144.83
07/17/2019,$138.48
07/16/2019,$138.92
07/15/2019,$138.72
07/12/2019,$138.16
07/11/2019,$136.71
07/10/2019,$135.96
07/09/2019,$134.86
07/08/2019,$136.06
07/05/2019,$136.84
07/03/2019,$137.00
07/02/2019,$135.72
07/01/2019,$135.39
06/28/2019,$133.47
06/27/2019,$134.07
06/26/2019,$134.07
06/25/2019,$133.92
06/24/2019,$134.88
06/21/2019,$134.73
06/20/2019,$134.39
06/19/2019,$132.68
06/18/2019,$132.00
06/17/2019,$130.62
06/14/2019,$130.81
06/13/2019,$131.40
06/12/2019,$130.54
06/11/2019,$131.59
06/10/2019,$130.42
06/07/2019,$129.03
06/06/2019,$127.98
06/05/2019,$127.27
06/04/2019,$128.43
06/03/2019,$124.15
05/31/2019,$122.91
05/30/2019,$125.41
05/29/2019,$125.53
05/28/2019,$126.27
05/24/2019,$128.03
05/23/2019,$128.14
05/22/2019,$131.97
05/21/2019,$132.07
05/20/2019,$130.78
05/17/2019,$130.01
05/16/2019,$131.52
05/15/2019,$130.09
05/14/2019,$129.03
05/13/2019,$127.20
05/10/2019,$130.98
05/09/2019,$131.00
05/08/2019,$133.57
05/07/2019,$133.22
05/06/2019,$135.87
05/03/2019,$135.75
05/02/2019,$135.11
05/01/2019,$136.05
04/30/2019,$135.77
04/29/2019,$134.59
04/26/2019,$134.96
04/25/2019,$134.18
04/24/2019,$135.46
04/23/2019,$135.93
04/22/2019,$134.43
04/18/2019,$135.83
04/17/2019,$134.65
04/16/2019,$140.48
04/15/2019,$139.28
04/12/2019,$139.72
04/11/2019,$139.17
04/10/2019,$138.43
04/09/2019,$137.55
04/08/2019,$138.79
04/05/2019,$138.68
04/04/2019,$138.20
04/03/2019,$139.02
04/02/2019,$138.41
04/01/2019,$138.70
03/29/2019,$136.57
03/28/2019,$135.43
03/27/2019,$134.77
03/26/2019,$135.72
03/25/2019,$134.71
03/22/2019,$134.97
03/21/2019,$136.90
03/20/2019,$135.12
03/19/2019,$135.98
03/18/2019,$135.71
03/15/2019,$134.96
03/14/2019,$134.34
03/13/2019,$134.11
03/12/2019,$133.84
03/11/2019,$133.29
03/08/2019,$130.75
03/07/2019,$131.02
03/06/2019,$132.58
03/05/2019,$133.46
03/04/2019,$133.99
03/01/2019,$134.73
02/28/2019,$133.70
02/27/2019,$134.70
02/26/2019,$135.24
02/25/2019,$134.98
02/22/2019,$134.78
02/21/2019,$133.42
02/20/2019,$133.57
02/19/2019,$134.25
02/15/2019,$133.60
02/14/2019,$132.10
02/13/2019,$133.11
02/12/2019,$131.68
02/11/2019,$129.69
02/08/2019,$129.42
02/07/2019,$128.92
02/06/2019,$131.95
02/05/2019,$131.20
02/04/2019,$130.85
02/01/2019,$129.80
01/31/2019,$130.11
01/30/2019,$130.07
01/29/2019,$130.02
01/28/2019,$129.96
01/25/2019,$129.67
01/24/2019,$128.28
01/23/2019,$128.63
01/22/2019,$118.59
01/18/2019,$119.85
01/17/2019,$118.27
01/16/2019,$117.72
01/15/2019,$117.82
01/14/2019,$116.53
01/11/2019,$117.56
01/10/2019,$117.88
01/09/2019,$116.82
01/08/2019,$115.98
01/07/2019,$114.36
01/04/2019,$113.55
01/03/2019,$109.29
01/02/2019,$111.51
12/31/2018,$110.02
12/28/2018,$109.40
12/27/2018,$110.13
12/26/2018,$107.82
12/24/2018,$104.12
12/21/2018,$107.38
12/20/2018,$109.39
12/19/2018,$112.69
12/18/2018,$112.91
12/17/2018,$112.37
12/14/2018,$116.05
12/13/2018,$116.86
12/12/2018,$117.27
12/11/2018,$117.01
12/10/2018,$117.24
12/07/2018,$115.51
12/06/2018,$119.93
12/04/2018,$117.70
12/03/2018,$121.29
11/30/2018,$120.28
11/29/2018,$117.58
11/28/2018,$119.05
11/27/2018,$116.18
11/26/2018,$115.72
11/23/2018,$113.43
11/21/2018,$114.76
11/20/2018,$113.44
11/19/2018,$116.45
11/16/2018,$117.67
11/15/2018,$117.54
11/14/2018,$116.34
11/13/2018,$116.96
11/12/2018,$117.02
11/09/2018,$119.58
11/08/2018,$119.42
11/07/2018,$120.83
11/06/2018,$119.17
11/05/2018,$116.21
11/02/2018,$111.96
11/01/2018,$113.08
10/31/2018,$111.73
10/30/2018,$111.70
10/29/2018,$115.80
10/26/2018,$120.79
10/25/2018,$122.39
10/24/2018,$123.13
10/23/2018,$127.00
10/22/2018,$125.85
10/19/2018,$124.96
10/18/2018,$126.36
10/17/2018,$129.75
10/16/2018,$140.46
10/15/2018,$136.60
10/12/2018,$136.33
10/11/2018,$134.56
10/10/2018,$138.11
10/09/2018,$142.51
10/08/2018,$143.63
10/05/2018,$144.25
10/04/2018,$146.45
10/03/2018,$148.30
10/02/2018,$148.82
10/01/2018,$148.09
09/28/2018,$146.36
09/27/2018,$146.64
09/26/2018,$146.74
09/25/2018,$144.13
09/24/2018,$145.22
09/21/2018,$146.49
09/20/2018,$146.30
09/19/2018,$144.28
09/18/2018,$143.79
09/17/2018,$143.19
09/14/2018,$143.57
09/13/2018,$144.17
09/12/2018,$141.87
09/11/2018,$141.79
09/10/2018,$140.98
09/07/2018,$140.78
09/06/2018,$141.69
09/05/2018,$141.95
09/04/2018,$141.00
08/31/2018,$141.78
08/30/2018,$141.25
08/29/2018,$142.81
08/28/2018,$141.89
08/27/2018,$141.98
08/24/2018,$141.35
08/23/2018,$140.70
08/22/2018,$140.58
08/21/2018,$141.29
08/20/2018,$141.81
08/17/2018,$141.37
08/16/2018,$140.68
08/15/2018,$139.29
08/14/2018,$138.76
08/13/2018,$138.13
08/10/2018,$139.84
08/09/2018,$140.12
08/08/2018,$142.18
08/07/2018,$142.29
08/06/2018,$141.34
08/03/2018,$142.96
08/02/2018,$138.37
08/01/2018,$138.89
07/31/2018,$140.28
07/30/2018,$140.82
07/27/2018,$140.49
07/26/2018,$142.00
07/25/2018,$141.91
07/24/2018,$141.68
07/23/2018,$141.02
07/20/2018,$141.65
07/19/2018,$144.45
07/18/2018,$139.88
07/17/2018,$138.89
07/16/2018,$140.79
07/13/2018,$141.22
07/12/2018,$141.75
07/11/2018,$140.29
07/10/2018,$140.07
07/09/2018,$139.76
07/06/2018,$137.91
07/05/2018,$136.89
07/03/2018,$135.09
07/02/2018,$135.37
06/29/2018,$135.22
06/28/2018,$135.55
06/27/2018,$133.07
06/26/2018,$134.62
06/25/2018,$134.34
06/22/2018,$136.75
06/21/2018,$136.72
06/20/2018,$138.05
06/19/2018,$139.28
06/18/2018,$139.84
06/15/2018,$140.72
06/14/2018,$140.54
06/13/2018,$141.65
06/12/2018,$142.16
06/11/2018,$141.88
06/08/2018,$141.45
06/07/2018,$140.69
06/06/2018,$140.07
06/05/2018,$139.09
06/04/2018,$138.45
06/01/2018,$137.39
05/31/2018,$136.77
05/30/2018,$138.04
05/29/2018,$136.69
05/25/2018,$139.03
05/24/2018,$139.45
05/23/2018,$140.03
05/22/2018,$140.43
05/21/2018,$140.82
05/18/2018,$139.46
05/17/2018,$139.86
05/16/2018,$139.99
05/15/2018,$139.13
05/14/2018,$139.67
05/11/2018,$139.51
05/10/2018,$139.61
05/09/2018,$138.03
05/08/2018,$138.41
05/07/2018,$138.62
05/04/2018,$139.29
05/03/2018,$137.43
05/02/2018,$137.88
05/01/2018,$140.35
04/30/2018,$140.31
04/27/2018,$141.78
04/26/2018,$142.01
04/25/2018,$141.26
04/24/2018,$140.89
04/23/2018,$141.18
04/20/2018,$140.25
04/19/2018,$142.96
04/18/2018,$144.01
04/17/2018,$155.75
04/16/2018,$152.82
04/13/2018,$151.68
04/12/2018,$153.00
04/11/2018,$150.37
04/10/2018,$150.40
04/09/2018,$147.79
04/06/2018,$145.74
04/05/2018,$149.09
04/04/2018,$149.17
04/03/2018,$145.04
04/02/2018,$145.25
03/29/2018,$148.51
03/28/2018,$147.63
03/27/2018,$147.03
03/26/2018,$148.45
03/23/2018,$144.11
03/22/2018,$147.21
03/21/2018,$151.66
03/20/2018,$151.19
03/19/2018,$152.30
03/16/2018,$155.12
03/15/2018,$154.49
03/14/2018,$153.05
03/13/2018,$154.21
03/12/2018,$155.12
03/09/2018,$154.20
03/08/2018,$151.20
03/07/2018,$153.24
03/06/2018,$150.72
03/05/2018,$151.91
03/02/2018,$149.53
03/01/2018,$148.87
02/28/2018,$150.83
02/27/2018,$151.53
02/26/2018,$153.49
02/23/2018,$150.53
02/22/2018,$148.26
02/21/2018,$149.02
02/20/2018,$150.18
02/16/2018,$151.17
02/15/2018,$151.00
02/14/2018,$149.79
02/13/2018,$145.91
02/12/2018,$146.54
02/09/2018,$144.71
02/08/2018,$142.85
02/07/2018,$148.91
02/06/2018,$150.35
02/05/2018,$147.63
02/02/2018,$153.93
02/01/2018,$157.19
01/31/2018,$158.45
01/30/2018,$158.37
01/29/2018,$161.45
01/26/2018,$161.97
01/25/2018,$160.16
01/24/2018,$160.06
01/23/2018,$160.91
01/22/2018,$157.38
01/19/2018,$157.16
